Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    2048/2048        std::array<hyper::Vec2<float>, 1024ul>::operator[](unsigned long) [48]
                0.00    0.00       2/2           std::uniform_real_distribution<float>::uniform_real_distribution(float, float) [83]
                0.00    0.00       1/1           std::pmr::polymorphic_allocator<unsigned int>::polymorphic_allocator(std::pmr::memory_resource*) [121]
                0.00    0.00       1/1           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::vector(std::pmr::polymorphic_allocator<unsigned int> const&) [129]
                0.00    0.00       1/2           std::remove_reference<std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >&>::type&& std::move<std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >&>(std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >&) [95]
                0.00    0.00       1/8           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::size() const [58]
                0.00    0.00       1/1           stellar::hot_reload_init(stellar::Hot_reload_library_data&, char const*) [104]
                0.00    0.00       1/1           std::random_device::random_device() [115]
                0.00    0.00       1/1           std::random_device::operator()() [117]
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::mersenne_twister_engine(unsigned long) [120]
                0.00    0.00       1/1           std::random_device::~random_device() [116]
                0.00    0.00       1/2           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::~vector() [91]
-----------------------------------------------
                0.00    0.02       1/1           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_move_assign(std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >&&, std::integral_constant<bool, false>) [4]
[3]     66.7    0.00    0.02       1         void std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_assign_aux<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::forward_iterator_tag) [3]
                0.00    0.02       1/1           unsigned int* std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_allocate_and_copy<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > >(unsigned long, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >) [5]
                0.00    0.00       2/12          std::_Vector_base<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_get_Tp_allocator() [57]
                0.00    0.00       1/8           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::size() const [58]
                0.00    0.00       1/1           decltype ((({parm#1}.base)())-(({parm#2}.base)())) std::operator-<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&) [133]
                0.00    0.00       1/1           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::capacity() const [109]
                0.00    0.00       1/1           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_S_check_init_len(unsigned long, std::pmr::polymorphic_allocator<unsigned int> const&) [126]
                0.00    0.00       1/5           void std::_Destroy<unsigned int*, std::pmr::polymorphic_allocator<unsigned int> >(unsigned int*, unsigned int*, std::pmr::polymorphic_allocator<unsigned int>&) [59]
                0.00    0.00       1/4           std::_Vector_base<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_deallocate(unsigned int*, unsigned long) [61]
-----------------------------------------------
                0.00    0.02       1/1           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::operator=(std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >&&) [6]
[4]     66.7    0.00    0.02       1         std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_move_assign(std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >&&, std::integral_constant<bool, false>) [4]
                0.00    0.02       1/1           void std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_assign_aux<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::forward_iterator_tag) [3]
                0.00    0.00       2/12          std::_Vector_base<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_get_Tp_allocator() [57]
                0.00    0.00       2/2           std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > std::make_move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >) [92]
                0.00    0.00       1/1           std::pmr::operator==(std::pmr::polymorphic_allocator<unsigned int> const&, std::pmr::polymorphic_allocator<unsigned int> const&) [124]
                0.00    0.00       1/2           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::end() [90]
                0.00    0.00       1/1           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::begin() [127]
                0.00    0.00       1/1           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::clear() [128]
-----------------------------------------------
                0.00    0.02       1/1           void std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_assign_aux<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::forward_iterator_tag) [3]
[5]     66.7    0.00    0.02       1         unsigned int* std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_allocate_and_copy<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > >(unsigned long, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >) [5]
                0.00    0.02       1/1           unsigned int* std::__uninitialized_copy_a<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, unsigned int*, std::pmr::polymorphic_allocator<unsigned int> >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, unsigned int*, std::pmr::polymorphic_allocator<unsigned int>&) [7]
                0.00    0.00       1/2           std::_Vector_base<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_allocate(unsigned long) [76]
                0.00    0.00       1/12          std::_Vector_base<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_get_Tp_allocator() [57]
-----------------------------------------------
                0.00    0.02       1/1           init(std::pmr::monotonic_buffer_resource&, hyper::Stack_arena&) [2]
[6]     66.7    0.00    0.02       1         std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::operator=(std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >&&) [6]
                0.00    0.02       1/1           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_move_assign(std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >&&, std::integral_constant<bool, false>) [4]
                0.00    0.00       1/2           std::remove_reference<std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >&>::type&& std::move<std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >&>(std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >&) [95]
-----------------------------------------------
                0.00    0.02       1/1           unsigned int* std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_allocate_and_copy<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > >(unsigned long, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >) [5]
[7]     66.7    0.00    0.02       1         unsigned int* std::__uninitialized_copy_a<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, unsigned int*, std::pmr::polymorphic_allocator<unsigned int> >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, unsigned int*, std::pmr::polymorphic_allocator<unsigned int>&) [7]
                0.00    0.01  786433/786433      bool std::operator!=<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&) [11]
                0.00    0.01  786432/786432      void std::allocator_traits<std::pmr::polymorphic_allocator<unsigned int> >::construct<unsigned int, unsigned int>(std::pmr::polymorphic_allocator<unsigned int>&, unsigned int*, unsigned int&&) [13]
                0.00    0.00  786432/786432      std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >::operator*() const [31]
                0.00    0.00  786432/3145728     unsigned int* std::__addressof<unsigned int>(unsigned int&) [23]
                0.00    0.00  786432/786432      std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >::operator++() [32]
-----------------------------------------------
                0.01    0.00  786432/1572864     void std::allocator_traits<std::pmr::polymorphic_allocator<unsigned int> >::construct<unsigned int, unsigned int>(std::pmr::polymorphic_allocator<unsigned int>&, unsigned int*, unsigned int&&) [13]
                0.01    0.00  786432/1572864     std::pmr::polymorphic_allocator<unsigned int>::__not_pair<unsigned int>::type std::pmr::polymorphic_allocator<unsigned int>::construct<unsigned int, unsigned int>(unsigned int*, unsigned int&&) [17]
[8]     33.3    0.01    0.00 1572864         unsigned int&& std::forward<unsigned int>(std::remove_reference<unsigned int>::type&) [8]
-----------------------------------------------
                0.01    0.00  786433/786433      bool std::operator==<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&) [10]
[9]     33.3    0.01    0.00  786433         bool __gnu_cxx::operator==<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > const&) [9]
                0.00    0.00 1572866/1572869     __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >::base() const [24]
-----------------------------------------------
                0.00    0.01  786433/786433      bool std::operator!=<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&) [11]
[10]    33.3    0.00    0.01  786433         bool std::operator==<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&) [10]
                0.01    0.00  786433/786433      bool __gnu_cxx::operator==<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > const&) [9]
                0.00    0.00 1572866/1572868     std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >::base() const [25]
-----------------------------------------------
                0.00    0.01  786433/786433      unsigned int* std::__uninitialized_copy_a<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, unsigned int*, std::pmr::polymorphic_allocator<unsigned int> >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, unsigned int*, std::pmr::polymorphic_allocator<unsigned int>&) [7]
[11]    33.3    0.00    0.01  786433         bool std::operator!=<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&) [11]
                0.00    0.01  786433/786433      bool std::operator==<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&) [10]
-----------------------------------------------
                0.01    0.00  786432/786432      unsigned int* std::__uninitialized_fill_n_a<unsigned int*, unsigned long, unsigned int, std::pmr::polymorphic_allocator<unsigned int> >(unsigned int*, unsigned long, unsigned int const&, std::pmr::polymorphic_allocator<unsigned int>&) [16]
[12]    33.3    0.01    0.00  786432         void std::allocator_traits<std::pmr::polymorphic_allocator<unsigned int> >::construct<unsigned int, unsigned int const&>(std::pmr::polymorphic_allocator<unsigned int>&, unsigned int*, unsigned int const&) [12]
                0.00    0.00  786432/1572864     unsigned int const& std::forward<unsigned int const&>(std::remove_reference<unsigned int const&>::type&) [28]
                0.00    0.00  786432/786432      std::pmr::polymorphic_allocator<unsigned int>::__not_pair<unsigned int>::type std::pmr::polymorphic_allocator<unsigned int>::construct<unsigned int, unsigned int const&>(unsigned int*, unsigned int const&) [33]
-----------------------------------------------
                0.00    0.01  786432/786432      unsigned int* std::__uninitialized_copy_a<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, unsigned int*, std::pmr::polymorphic_allocator<unsigned int> >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, unsigned int*, std::pmr::polymorphic_allocator<unsigned int>&) [7]
[13]    33.3    0.00    0.01  786432         void std::allocator_traits<std::pmr::polymorphic_allocator<unsigned int> >::construct<unsigned int, unsigned int>(std::pmr::polymorphic_allocator<unsigned int>&, unsigned int*, unsigned int&&) [13]
                0.01    0.00  786432/1572864     unsigned int&& std::forward<unsigned int>(std::remove_reference<unsigned int>::type&) [8]
                0.00    0.01  786432/786432      std::pmr::polymorphic_allocator<unsigned int>::__not_pair<unsigned int>::type std::pmr::polymorphic_allocator<unsigned int>::construct<unsigned int, unsigned int>(unsigned int*, unsigned int&&) [17]
-----------------------------------------------
                0.00    0.01       1/1           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::resize(unsigned long, unsigned int const&) [15]
[14]    33.3    0.00    0.01       1         std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >, unsigned long, unsigned int const&) [14]
                0.00    0.01       1/1           unsigned int* std::__uninitialized_fill_n_a<unsigned int*, unsigned long, unsigned int, std::pmr::polymorphic_allocator<unsigned int> >(unsigned int*, unsigned long, unsigned int const&, std::pmr::polymorphic_allocator<unsigned int>&) [16]
                0.00    0.00       4/12          std::_Vector_base<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_get_Tp_allocator() [57]
                0.00    0.00       2/2           unsigned int* std::__uninitialized_move_if_noexcept_a<unsigned int*, unsigned int*, std::pmr::polymorphic_allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::pmr::polymorphic_allocator<unsigned int>&) [94]
                0.00    0.00       1/1572869     __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >::base() const [24]
                0.00    0.00       1/1           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [108]
                0.00    0.00       1/2           std::_Vector_base<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_allocate(unsigned long) [76]
                0.00    0.00       1/5           void std::_Destroy<unsigned int*, std::pmr::polymorphic_allocator<unsigned int> >(unsigned int*, unsigned int*, std::pmr::polymorphic_allocator<unsigned int>&) [59]
                0.00    0.00       1/4           std::_Vector_base<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_deallocate(unsigned int*, unsigned long) [61]
-----------------------------------------------
                0.00    0.01       1/1           init(std::pmr::monotonic_buffer_resource&, hyper::Stack_arena&) [2]
[15]    33.3    0.00    0.01       1         std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::resize(unsigned long, unsigned int const&) [15]
                0.00    0.01       1/1           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >, unsigned long, unsigned int const&) [14]
                0.00    0.00       2/8           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::size() const [58]
                0.00    0.00       1/2           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::end() [90]
-----------------------------------------------
                0.00    0.01       1/1           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >, unsigned long, unsigned int const&) [14]
[16]    33.3    0.00    0.01       1         unsigned int* std::__uninitialized_fill_n_a<unsigned int*, unsigned long, unsigned int, std::pmr::polymorphic_allocator<unsigned int> >(unsigned int*, unsigned long, unsigned int const&, std::pmr::polymorphic_allocator<unsigned int>&) [16]
                0.01    0.00  786432/786432      void std::allocator_traits<std::pmr::polymorphic_allocator<unsigned int> >::construct<unsigned int, unsigned int const&>(std::pmr::polymorphic_allocator<unsigned int>&, unsigned int*, unsigned int const&) [12]
                0.00    0.00  786432/3145728     unsigned int* std::__addressof<unsigned int>(unsigned int&) [23]
-----------------------------------------------
                0.00    0.01  786432/786432      void std::allocator_traits<std::pmr::polymorphic_allocator<unsigned int> >::construct<unsigned int, unsigned int>(std::pmr::polymorphic_allocator<unsigned int>&, unsigned int*, unsigned int&&) [13]
[17]    16.7    0.00    0.01  786432         std::pmr::polymorphic_allocator<unsigned int>::__not_pair<unsigned int>::type std::pmr::polymorphic_allocator<unsigned int>::construct<unsigned int, unsigned int>(unsigned int*, unsigned int&&) [17]
                0.01    0.00  786432/1572864     unsigned int&& std::forward<unsigned int>(std::remove_reference<unsigned int>::type&) [8]
                0.00    0.00  786432/1572866     operator new(unsigned long, void*) [26]
-----------------------------------------------
                0.00    0.00  786432/3145728     unsigned int* std::__uninitialized_fill_n_a<unsigned int*, unsigned long, unsigned int, std::pmr::polymorphic_allocator<unsigned int> >(unsigned int*, unsigned long, unsigned int const&, std::pmr::polymorphic_allocator<unsigned int>&) [16]
                0.00    0.00  786432/3145728     unsigned int* std::__uninitialized_copy_a<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, unsigned int*, std::pmr::polymorphic_allocator<unsigned int> >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, unsigned int*, std::pmr::polymorphic_allocator<unsigned int>&) [7]
                0.00    0.00 1572864/3145728     void std::_Destroy<unsigned int*, std::pmr::polymorphic_allocator<unsigned int> >(unsigned int*, unsigned int*, std::pmr::polymorphic_allocator<unsigned int>&) [59]
[23]     0.0    0.00    0.00 3145728         unsigned int* std::__addressof<unsigned int>(unsigned int&) [23]
-----------------------------------------------
                0.00    0.00       1/1572869     std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >, unsigned long, unsigned int const&) [14]
                0.00    0.00       2/1572869     __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >::difference_type __gnu_cxx::operator-<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > const&) [106]
                0.00    0.00 1572866/1572869     bool __gnu_cxx::operator==<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > const&, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > const&) [9]
[24]     0.0    0.00    0.00 1572869         __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >::base() const [24]
-----------------------------------------------
                0.00    0.00       2/1572868     decltype ((({parm#1}.base)())-(({parm#2}.base)())) std::operator-<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&) [133]
                0.00    0.00 1572866/1572868     bool std::operator==<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > const&) [10]
[25]     0.0    0.00    0.00 1572868         std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >::base() const [25]
-----------------------------------------------
                0.00    0.00       2/1572866     std::pmr::memory_resource::allocate(unsigned long, unsigned long) [85]
                0.00    0.00  786432/1572866     std::pmr::polymorphic_allocator<unsigned int>::__not_pair<unsigned int>::type std::pmr::polymorphic_allocator<unsigned int>::construct<unsigned int, unsigned int const&>(unsigned int*, unsigned int const&) [33]
                0.00    0.00  786432/1572866     std::pmr::polymorphic_allocator<unsigned int>::__not_pair<unsigned int>::type std::pmr::polymorphic_allocator<unsigned int>::construct<unsigned int, unsigned int>(unsigned int*, unsigned int&&) [17]
[26]     0.0    0.00    0.00 1572866         operator new(unsigned long, void*) [26]
-----------------------------------------------
                0.00    0.00 1572864/1572864     void std::_Destroy<unsigned int*, std::pmr::polymorphic_allocator<unsigned int> >(unsigned int*, unsigned int*, std::pmr::polymorphic_allocator<unsigned int>&) [59]
[27]     0.0    0.00    0.00 1572864         void std::allocator_traits<std::pmr::polymorphic_allocator<unsigned int> >::destroy<unsigned int>(std::pmr::polymorphic_allocator<unsigned int>&, unsigned int*) [27]
-----------------------------------------------
                0.00    0.00  786432/1572864     void std::allocator_traits<std::pmr::polymorphic_allocator<unsigned int> >::construct<unsigned int, unsigned int const&>(std::pmr::polymorphic_allocator<unsigned int>&, unsigned int*, unsigned int const&) [12]
